id_trabajador;edad;genero;nivel_educativo;num_hijos;tipo_cargo;capacitado;jornada;antiguedad;empresa;Accidentado
2453;33;0;universitario;2;1;0;diurna;14;25;0
2454;60;1;tecnico;1;0;1;diurna;10;90;1
2455;50;0;tecnico;0;0;0;diurna;7;108;1
2457;32;0;universitario;1;0;0;nocturna;12;14;1
2459;43;1;universitario;3;0;0;diurna;13;135;0
2461;58;0;tecnico;1;0;1;nocturna;12;90;0
2462;44;1;tecnico;0;0;0;diurna;12;9;1
2463;52;1;bachiller;1;0;1;diurna;12;32;0
2464;37;1;tecnico;2;0;1;diurna;9;43;0
2465;62;1;tecnico;1;0;0;diurna;14;58;0
2466;43;1;bachiller;0;0;0;diurna;9;133;1
2468;39;1;especializacion;3;1;1;diurna;8;115;0
2469;54;0;tecnico;3;0;0;diurna;12;1;0
2471;39;0;tecnico;0;0;1;nocturna;6;113;1
2472;28;1;universitario;3;0;0;diurna;11;85;0
2474;71;1;tecnico;1;0;0;diurna;6;123;0
2475;43;1;tecnico;1;0;0;diurna;11;101;0
2476;48;0;tecnico;2;0;1;mixta;6;121;1
2477;42;1;universitario;1;0;1;nocturna;7;121;0
2479;41;0;bachiller;0;0;1;nocturna;11;146;0
2480;60;0;universitario;3;0;1;nocturna;10;7;0
2481;61;1;tecnico;0;1;0;diurna;10;117;1
2482;32;0;universitario;1;1;1;diurna;5;118;0
2483;63;0;bachiller;0;0;0;diurna;11;80;0
2484;62;0;tecnico;1;1;1;diurna;12;60;1
2485;52;1;tecnico;1;0;0;diurna;17;86;0
2486;65;0;bachiller;3;1;0;diurna;10;61;0
2487;55;0;tecnico;1;0;1;nocturna;9;58;1
2488;48;1;universitario;3;0;0;nocturna;11;88;0
2490;50;1;bachiller;1;0;1;diurna;9;58;1
2491;41;1;tecnico;2;0;0;mixta;13;35;1
2492;27;0;especializacion;0;1;0;diurna;4;141;0
2493;38;0;bachiller;0;0;0;mixta;5;82;0
2495;58;1;especializacion;0;1;0;diurna;8;6;0
2496;37;0;tecnico;2;0;1;diurna;9;130;1
2498;42;0;tecnico;1;0;0;diurna;8;53;0
2502;30;0;bachiller;2;1;0;nocturna;5;54;0
2503;33;0;bachiller;2;0;0;diurna;5;78;0
2504;55;0;bachiller;2;0;0;nocturna;17;66;1
2505;31;1;bachiller;3;0;0;nocturna;8;9;1
2506;57;1;tecnico;0;1;0;diurna;5;9;0
2508;26;1;universitario;2;1;1;diurna;7;31;0
2511;31;0;bachiller;2;0;0;nocturna;8;43;0
2512;38;0;tecnico;0;0;1;diurna;11;64;0
2514;40;1;tecnico;2;0;0;mixta;6;79;0
2515;55;0;bachiller;0;0;0;diurna;9;124;0
2516;54;0;bachiller;0;0;1;nocturna;18;128;1
2518;44;0;bachiller;2;0;1;mixta;12;112;0
2520;37;1;tecnico;1;0;1;diurna;9;86;1
2521;41;0;universitario;1;0;1;diurna;12;86;0
2522;30;0;tecnico;4;1;0;diurna;6;3;0
2524;42;1;tecnico;4;0;1;diurna;11;131;1
2525;41;0;bachiller;0;0;0;nocturna;14;89;0
2528;59;1;bachiller;4;0;1;diurna;10;136;1
2529;31;1;tecnico;1;0;0;diurna;5;80;0
2530;48;0;bachiller;2;0;0;mixta;8;46;1
2531;37;0;bachiller;1;0;0;diurna;8;113;1
2532;30;0;bachiller;2;1;0;diurna;7;43;0
2533;41;0;universitario;0;0;1;diurna;8;66;0
2534;43;0;tecnico;2;0;1;nocturna;7;45;0
2535;52;1;tecnico;1;0;0;nocturna;10;57;0
2536;37;1;tecnico;1;0;1;diurna;11;101;1
2540;48;1;bachiller;0;1;0;diurna;10;125;0
2541;40;1;tecnico;1;1;0;diurna;12;49;0
2542;56;0;tecnico;1;1;0;mixta;12;59;0
2543;32;0;tecnico;0;0;0;diurna;12;150;0
2544;50;0;universitario;2;0;0;nocturna;10;89;0
2545;47;1;tecnico;2;0;1;diurna;10;135;0
2547;40;0;tecnico;0;0;1;nocturna;5;66;0
2548;64;0;tecnico;0;0;1;nocturna;11;9;1
2550;41;0;universitario;2;1;1;diurna;12;31;0
2551;50;1;universitario;0;1;1;nocturna;7;34;1
2552;37;0;universitario;1;0;1;diurna;11;52;0
2553;51;0;tecnico;0;0;0;diurna;13;72;1
2554;48;0;tecnico;1;0;1;mixta;12;67;0
2556;42;1;universitario;0;0;1;mixta;5;61;0
2557;36;1;universitario;0;0;0;diurna;6;13;0
2558;47;0;bachiller;1;0;0;nocturna;4;39;0
2560;38;1;tecnico;2;0;0;diurna;8;86;1
2561;41;1;universitario;0;0;0;nocturna;16;7;1
2562;45;0;universitario;2;1;0;mixta;10;95;1
2563;43;1;tecnico;3;0;1;mixta;6;44;0
2564;24;1;tecnico;0;1;1;mixta;1;66;1
2565;25;0;tecnico;2;0;0;diurna;3;69;0
2566;32;0;tecnico;0;0;0;diurna;9;56;0
2568;70;0;tecnico;0;0;0;nocturna;10;126;0
2569;41;0;tecnico;3;0;1;diurna;11;129;0
2570;34;0;tecnico;2;1;1;diurna;12;46;1
2571;37;1;universitario;1;0;0;mixta;5;102;0
2572;34;1;tecnico;2;1;0;diurna;18;102;0
2573;39;0;bachiller;2;0;0;diurna;10;47;0
2574;37;0;tecnico;0;0;1;diurna;11;98;0
2575;31;1;bachiller;2;0;0;diurna;9;29;0
2576;34;0;bachiller;1;0;1;mixta;17;150;0
2577;29;0;bachiller;2;0;0;mixta;12;97;1
2578;28;0;bachiller;4;0;1;diurna;5;34;1
2579;49;0;universitario;1;0;0;diurna;12;129;0
2580;32;1;universitario;0;0;0;diurna;13;51;0
2581;62;1;universitario;0;1;0;nocturna;7;131;1
2582;42;0;universitario;1;1;0;diurna;9;139;0
2583;53;1;tecnico;0;0;0;diurna;9;116;0
2584;33;1;tecnico;1;0;0;diurna;9;77;0
2586;40;0;tecnico;2;0;1;mixta;7;18;0
2587;57;0;tecnico;3;1;0;diurna;4;38;0
2588;39;1;tecnico;1;0;0;diurna;9;15;0
2589;33;0;bachiller;1;0;0;diurna;12;29;0
2590;44;0;tecnico;2;0;1;diurna;10;98;0
2591;40;0;bachiller;1;0;1;nocturna;5;63;0
2593;65;1;maestria;1;1;1;nocturna;16;101;0
2594;37;1;tecnico;0;1;1;nocturna;16;64;1
2597;48;0;tecnico;0;0;1;diurna;3;79;0
2598;61;1;tecnico;1;0;1;diurna;11;29;1
2599;57;1;tecnico;1;1;0;diurna;9;87;0
2600;40;1;universitario;0;1;0;diurna;12;25;0
2601;54;0;bachiller;2;1;0;mixta;16;29;0
2602;52;0;universitario;1;1;1;diurna;16;111;1
2603;41;1;tecnico;1;1;0;nocturna;14;132;0
2604;40;1;tecnico;1;0;1;diurna;7;27;1
2605;63;0;tecnico;4;0;1;mixta;10;49;0
2607;43;1;tecnico;3;0;1;mixta;8;127;1
2608;34;0;universitario;2;0;0;nocturna;8;73;0
2610;30;0;tecnico;3;0;0;diurna;9;52;0
2611;38;0;especializacion;0;1;0;diurna;9;34;1
2612;33;1;bachiller;3;0;1;diurna;11;61;0
2613;55;1;bachiller;1;0;0;mixta;3;150;1
2614;50;1;tecnico;0;0;0;nocturna;4;75;1
2616;48;0;tecnico;0;0;0;diurna;12;92;1
2617;52;0;tecnico;3;0;0;mixta;11;119;0
2619;36;0;universitario;2;0;0;diurna;2;25;0
2620;65;0;maestria;1;1;1;nocturna;1;34;1
2621;48;1;bachiller;0;0;0;diurna;3;129;0
2622;54;1;tecnico;1;1;0;nocturna;14;22;0
2623;66;1;tecnico;2;0;1;diurna;12;101;1
2624;42;0;bachiller;4;1;0;diurna;13;88;0
2625;44;0;bachiller;1;0;1;mixta;13;51;0
2626;56;1;tecnico;1;0;0;diurna;17;107;1
2627;40;1;bachiller;1;0;1;diurna;9;57;0
2628;46;0;bachiller;1;0;0;nocturna;9;125;0
2629;32;1;tecnico;0;0;0;mixta;13;43;1
2630;28;1;bachiller;1;0;1;diurna;4;14;0
2631;39;0;tecnico;2;0;0;mixta;2;142;0
2633;52;1;bachiller;3;0;0;mixta;15;87;0
2634;30;1;tecnico;0;0;1;diurna;11;38;1
2635;28;0;tecnico;1;0;0;diurna;6;113;0
2637;57;1;universitario;0;0;0;diurna;15;51;0
2638;34;0;tecnico;2;0;0;mixta;6;108;0
2639;31;0;bachiller;0;1;0;nocturna;8;89;1
2640;38;0;maestria;1;1;1;mixta;7;83;0
2641;33;1;tecnico;3;0;1;diurna;7;83;0
2642;65;1;bachiller;0;0;0;nocturna;8;66;0
2643;50;1;universitario;1;0;0;nocturna;9;99;0
2644;29;1;bachiller;0;1;0;diurna;10;20;1
2645;45;0;universitario;0;1;1;diurna;10;35;1
2646;44;0;tecnico;0;1;1;diurna;5;50;0
2647;57;1;universitario;3;0;1;nocturna;6;40;1
2648;35;0;bachiller;2;0;0;diurna;16;85;0
2649;52;0;tecnico;1;1;0;nocturna;9;4;0
2650;58;1;bachiller;1;0;0;diurna;13;142;0
2651;70;0;universitario;2;1;1;diurna;7;26;0
2652;39;1;bachiller;2;0;0;diurna;7;109;0
2653;41;1;tecnico;2;0;0;diurna;13;102;0
2654;59;1;tecnico;0;0;1;mixta;5;32;1
2655;44;0;universitario;2;0;1;diurna;10;66;0
2656;43;1;maestria;2;1;0;mixta;10;140;0
2657;61;0;bachiller;1;0;0;diurna;9;74;0
2658;53;1;universitario;2;0;1;nocturna;11;89;0
2659;40;0;bachiller;1;1;0;diurna;11;88;0
2661;38;0;universitario;0;0;1;diurna;5;55;1
2662;57;1;tecnico;0;0;0;diurna;4;28;1
2663;32;0;tecnico;1;0;1;mixta;9;45;0
2665;44;0;tecnico;2;0;1;nocturna;10;102;0
2667;38;1;tecnico;0;0;1;nocturna;11;16;0
2668;38;0;universitario;1;1;0;diurna;12;142;0
2670;37;1;bachiller;0;0;0;mixta;12;1;0
2672;37;1;bachiller;0;0;0;nocturna;13;120;0
2673;32;1;bachiller;2;0;0;nocturna;8;52;0
2674;33;1;bachiller;1;0;0;diurna;13;121;0
2675;31;1;tecnico;0;0;1;nocturna;7;134;0
2676;67;1;bachiller;3;1;0;diurna;12;106;0
2677;49;1;tecnico;0;0;0;diurna;14;110;0
2678;45;1;universitario;2;0;1;mixta;17;119;1
2679;66;1;bachiller;0;0;0;diurna;6;82;0
2680;27;1;bachiller;4;0;0;nocturna;3;87;1
2681;49;0;tecnico;1;0;0;diurna;8;15;0
2683;33;0;tecnico;0;1;1;mixta;12;30;0
2684;48;1;bachiller;1;1;0;mixta;4;139;1
2685;32;0;bachiller;0;0;1;mixta;7;103;1
2687;62;0;tecnico;1;1;1;nocturna;11;113;0
2688;64;1;tecnico;0;0;0;nocturna;11;100;1
2689;29;1;tecnico;0;0;0;diurna;6;112;1
2690;39;1;bachiller;0;1;0;diurna;10;14;1
2691;55;0;bachiller;1;0;0;diurna;6;29;0
2693;33;1;tecnico;1;0;1;diurna;9;50;1
2694;54;0;tecnico;4;0;0;nocturna;6;55;1
2695;46;0;bachiller;3;0;0;mixta;12;71;1
2696;35;0;bachiller;2;0;1;diurna;6;61;0
2698;52;1;tecnico;2;0;1;diurna;12;33;0
2699;62;0;bachiller;3;1;1;nocturna;10;132;0
2701;34;1;tecnico;1;1;0;mixta;4;11;0
2702;69;1;bachiller;3;0;0;diurna;10;55;1
2703;47;1;bachiller;2;0;1;diurna;12;83;0
2704;37;1;bachiller;0;0;0;diurna;14;61;0
2706;34;0;tecnico;0;1;1;diurna;10;131;0
2707;51;1;bachiller;1;0;0;nocturna;13;29;0
2708;43;1;tecnico;2;0;0;nocturna;10;40;1
2709;33;1;tecnico;1;0;0;diurna;16;32;0
2710;26;0;universitario;0;0;0;diurna;9;30;0
2711;38;1;bachiller;1;1;0;diurna;14;9;0
2713;80;1;bachiller;2;0;0;diurna;4;21;1
2714;64;1;tecnico;3;0;0;diurna;15;29;0
2715;50;1;bachiller;0;0;0;diurna;5;25;0
2716;42;1;tecnico;2;0;1;nocturna;13;135;0
2717;33;0;tecnico;1;0;1;nocturna;11;140;1
2718;68;1;maestria;0;1;0;diurna;11;145;1
2720;54;1;tecnico;0;0;1;mixta;5;42;1
2721;43;0;bachiller;2;1;0;diurna;11;106;0
2722;53;1;bachiller;1;1;0;nocturna;12;28;0
2723;61;1;tecnico;1;0;1;diurna;4;11;0
2724;40;0;bachiller;1;0;0;nocturna;10;59;0
2725;43;0;tecnico;0;0;0;nocturna;8;76;1
2727;38;1;tecnico;0;1;0;diurna;8;147;0
2728;52;0;tecnico;3;0;0;diurna;14;75;1
2729;73;1;tecnico;0;0;1;diurna;9;97;1
2731;43;0;bachiller;2;0;0;nocturna;11;28;0
2732;40;1;tecnico;1;0;0;nocturna;8;102;0
2733;61;1;bachiller;3;0;0;mixta;17;148;0
2734;36;1;bachiller;0;0;0;diurna;9;111;0
2735;40;1;bachiller;1;0;0;diurna;9;82;0
2737;40;1;tecnico;3;0;0;diurna;12;131;1
2739;38;0;universitario;3;0;1;nocturna;11;90;0
2740;31;0;especializacion;3;1;0;diurna;6;51;1
2741;38;0;bachiller;2;0;0;diurna;5;15;0
2742;30;0;bachiller;2;0;0;diurna;8;12;1
2743;65;1;tecnico;3;0;0;diurna;9;97;1
2744;31;0;bachiller;2;0;0;diurna;6;27;0
2745;39;0;bachiller;3;1;0;diurna;7;146;0
2746;34;0;tecnico;0;0;1;mixta;13;90;0
2747;51;0;tecnico;0;0;0;diurna;7;29;0
2748;59;0;bachiller;2;0;1;mixta;8;119;1
2749;35;1;bachiller;1;0;1;diurna;13;14;1
2751;46;1;bachiller;0;0;1;diurna;9;60;1
2752;48;0;tecnico;2;0;0;nocturna;7;149;1
2753;35;1;universitario;1;0;1;diurna;14;102;0
2754;50;0;maestria;3;1;0;diurna;15;132;0
2755;43;1;tecnico;0;0;1;diurna;18;113;0
2757;49;1;tecnico;1;1;0;nocturna;13;5;0
2759;60;1;bachiller;0;1;0;diurna;6;72;1
2760;46;0;tecnico;2;0;0;nocturna;5;89;1
2761;65;0;tecnico;0;0;1;mixta;5;134;0
2762;39;0;tecnico;3;1;0;nocturna;10;10;0
2765;59;1;tecnico;3;0;1;nocturna;9;127;0
2766;31;0;tecnico;4;1;1;mixta;9;75;1
2767;25;0;bachiller;2;0;1;diurna;0;110;0
2768;45;1;tecnico;0;0;1;nocturna;9;134;1
2769;36;0;bachiller;0;0;0;diurna;7;146;1
2770;24;1;tecnico;1;0;0;diurna;8;33;1
2772;33;0;universitario;3;0;1;diurna;3;97;0
2773;45;0;bachiller;0;0;0;diurna;8;19;1
2774;35;1;bachiller;2;1;0;mixta;5;130;0
2775;38;1;tecnico;3;1;0;diurna;15;85;0
2776;33;0;bachiller;2;0;0;diurna;6;41;1
2777;44;1;universitario;3;0;1;diurna;8;126;0
2778;51;0;tecnico;2;1;1;nocturna;15;15;1
2779;60;1;tecnico;3;0;0;diurna;9;59;0
2781;43;1;bachiller;1;0;0;diurna;12;69;0
2782;36;0;tecnico;1;0;1;mixta;13;24;1
2783;56;0;universitario;1;0;0;diurna;10;94;0
2784;73;0;tecnico;0;0;1;diurna;8;146;0
2785;40;1;universitario;3;1;1;mixta;17;132;0
2786;46;1;tecnico;0;0;0;diurna;0;37;1
2787;56;1;tecnico;1;0;1;diurna;9;76;1
2788;63;0;bachiller;1;1;0;mixta;9;145;0
2789;58;0;tecnico;4;1;1;diurna;12;131;1
2791;23;1;tecnico;1;0;0;diurna;7;76;0
2792;35;0;bachiller;5;0;0;diurna;7;133;0
2793;68;1;tecnico;3;0;0;diurna;9;148;0
2794;42;0;bachiller;2;0;0;diurna;17;138;0
2795;41;0;tecnico;2;0;1;mixta;11;108;0
2796;41;0;bachiller;1;0;1;diurna;12;4;0
2797;49;1;universitario;1;0;0;diurna;11;45;0
2798;59;0;tecnico;2;0;1;nocturna;10;62;0
2799;55;1;bachiller;1;0;0;mixta;8;48;0
2802;39;1;bachiller;1;1;1;nocturna;9;74;0
2803;51;1;tecnico;1;0;1;diurna;8;126;0
2805;51;0;tecnico;1;0;0;mixta;0;96;0
2807;44;1;bachiller;0;1;0;mixta;10;45;1
2808;40;0;bachiller;2;0;1;nocturna;4;10;1
2810;66;0;universitario;4;0;0;diurna;14;35;1
2811;51;0;bachiller;1;0;1;mixta;11;104;1
2812;83;0;universitario;0;0;1;nocturna;11;115;1
2813;51;0;tecnico;1;0;0;diurna;8;51;0
2814;35;1;bachiller;0;0;0;diurna;9;58;0
2815;38;1;bachiller;3;1;1;diurna;9;16;0
2816;32;1;tecnico;0;0;0;nocturna;15;79;1
2819;40;1;tecnico;0;0;0;diurna;12;70;0
2820;63;0;bachiller;2;0;0;diurna;12;31;0
2821;46;0;tecnico;0;0;1;mixta;6;144;1
2822;35;0;maestria;0;1;1;diurna;14;107;0
2823;52;0;tecnico;2;0;1;diurna;9;145;1
2824;43;1;universitario;4;0;1;diurna;3;37;0
2825;49;0;bachiller;3;1;1;nocturna;9;95;0
2826;48;1;tecnico;2;0;0;diurna;6;117;1
2827;37;1;universitario;4;0;1;nocturna;14;61;1
2828;56;1;tecnico;2;0;1;diurna;11;44;1
2829;45;1;tecnico;2;0;1;mixta;15;33;1
2831;49;0;tecnico;0;0;0;nocturna;16;112;0
2832;70;0;tecnico;3;0;0;nocturna;19;142;0
2833;45;0;tecnico;3;0;0;diurna;7;101;0
2834;70;0;tecnico;0;1;1;diurna;7;122;0
2835;47;1;tecnico;1;0;1;nocturna;6;79;0
2836;48;1;bachiller;1;1;0;mixta;16;73;0
2837;37;0;tecnico;0;0;0;diurna;10;115;0
2840;37;0;maestria;2;1;0;nocturna;10;110;0
2843;39;1;universitario;2;0;1;nocturna;11;44;0
2844;31;1;tecnico;0;0;0;nocturna;12;4;1
2845;76;0;bachiller;0;0;0;diurna;18;79;0
2846;42;0;tecnico;0;0;1;diurna;15;54;0
2847;47;1;tecnico;1;1;1;diurna;7;7;0
2848;47;0;tecnico;1;0;1;mixta;10;122;0
2849;41;1;bachiller;2;0;0;diurna;8;135;1
2850;50;0;tecnico;0;0;0;diurna;9;38;0
2851;48;1;universitario;0;1;0;nocturna;8;44;0
2852;52;0;tecnico;0;0;1;diurna;12;37;0
2853;55;0;bachiller;3;1;0;diurna;10;32;0
2854;56;0;tecnico;3;1;0;mixta;13;91;0
2855;41;1;universitario;1;0;1;diurna;6;81;1
2858;33;0;bachiller;1;0;0;nocturna;13;102;1
2860;35;0;tecnico;3;0;1;diurna;18;103;1
2861;36;1;tecnico;3;0;1;nocturna;11;130;0
2862;44;0;universitario;1;1;0;diurna;16;131;1
2863;65;1;tecnico;0;0;1;mixta;12;11;1
2864;65;0;bachiller;1;1;1;diurna;8;44;1
2865;54;1;tecnico;1;0;0;nocturna;14;108;0
2866;43;1;tecnico;2;0;1;diurna;11;102;0
2867;46;1;tecnico;4;0;0;diurna;8;103;0
2868;39;1;tecnico;4;0;0;diurna;4;7;0
2870;69;1;bachiller;1;0;1;diurna;1;22;1
2871;58;1;bachiller;1;0;0;diurna;5;99;0
2872;58;0;tecnico;2;0;0;diurna;9;144;0
2873;32;1;bachiller;3;1;1;diurna;12;48;0
2874;49;1;tecnico;0;0;1;nocturna;7;83;1
2875;47;1;bachiller;0;0;0;diurna;8;100;0
2877;37;0;tecnico;0;0;1;diurna;11;42;0
2878;46;0;tecnico;2;0;1;diurna;8;45;0
2879;46;1;tecnico;0;0;1;mixta;8;107;1
2880;31;0;bachiller;3;0;0;nocturna;12;125;0
2881;68;0;universitario;1;0;0;diurna;12;146;0
2882;68;1;universitario;1;0;1;diurna;8;149;1
2883;50;0;tecnico;0;1;1;nocturna;6;36;0
2884;30;0;bachiller;0;1;1;mixta;10;75;0
2885;26;1;tecnico;1;1;1;nocturna;3;136;0
2887;30;0;bachiller;2;0;0;nocturna;14;106;0
2889;47;1;bachiller;1;1;0;nocturna;19;74;1
2892;50;0;tecnico;1;0;0;diurna;9;126;0
2893;46;0;tecnico;0;0;0;diurna;11;15;0
2894;57;1;bachiller;2;0;1;nocturna;11;61;1
2895;48;0;bachiller;1;0;1;diurna;11;73;0
2896;39;1;tecnico;1;0;1;diurna;15;72;1
2897;47;1;tecnico;1;0;0;diurna;10;100;0
2899;42;1;tecnico;2;0;0;nocturna;8;63;0
2900;43;0;tecnico;1;0;0;diurna;13;5;0
2901;52;1;tecnico;1;0;1;diurna;18;44;0
2902;39;0;bachiller;0;1;1;diurna;17;65;0
2903;41;0;tecnico;3;0;1;diurna;7;148;0
2905;48;0;tecnico;1;0;0;diurna;8;81;0
2907;43;0;tecnico;3;0;1;diurna;14;112;1
2908;46;0;tecnico;0;0;1;diurna;8;134;0
2909;61;1;tecnico;0;0;1;diurna;12;56;1
2910;54;0;tecnico;1;0;0;diurna;9;8;0
2911;55;1;bachiller;0;0;1;mixta;6;41;0
2913;64;0;tecnico;1;1;0;diurna;8;26;0
2914;33;0;tecnico;1;0;0;mixta;10;119;0
2915;80;1;tecnico;1;0;0;diurna;6;32;0
2916;30;0;bachiller;2;0;0;diurna;1;55;0
2918;51;0;tecnico;0;0;1;nocturna;10;140;1
2919;40;0;tecnico;2;0;0;nocturna;16;94;1
2920;59;0;tecnico;2;0;1;mixta;10;119;0
2921;33;1;bachiller;2;1;0;nocturna;11;139;0
2923;51;0;tecnico;4;0;0;diurna;4;80;0
2924;36;1;bachiller;1;0;0;mixta;13;128;1
2925;56;0;bachiller;4;1;1;diurna;12;24;0
2926;50;1;universitario;2;0;0;nocturna;13;59;0
2927;37;0;tecnico;3;0;1;diurna;11;117;1
2928;43;1;bachiller;0;0;1;diurna;9;140;1
2929;46;1;tecnico;3;1;1;mixta;11;39;0
2930;22;1;tecnico;1;1;1;diurna;5;142;1
2931;31;0;bachiller;0;0;0;diurna;8;24;1
2932;44;1;bachiller;0;0;1;mixta;13;25;0
2933;68;1;tecnico;0;1;0;nocturna;18;15;0
2934;52;0;tecnico;0;0;0;diurna;10;140;1
2935;47;1;tecnico;1;0;1;diurna;9;114;1
2936;54;1;bachiller;0;1;1;nocturna;11;14;0
2937;47;0;tecnico;0;0;1;diurna;16;94;1
2938;30;0;tecnico;3;0;0;nocturna;12;96;0
2939;58;0;tecnico;2;0;0;mixta;18;123;0
2940;24;1;universitario;3;0;1;nocturna;7;11;1
2942;45;0;tecnico;0;0;1;diurna;11;126;0
2943;65;1;bachiller;4;0;1;mixta;8;103;0
2944;31;1;tecnico;5;0;1;diurna;5;132;1
2945;56;0;tecnico;0;1;1;mixta;13;72;0
2946;37;1;tecnico;3;0;1;diurna;17;102;0
2947;47;1;bachiller;1;0;0;mixta;0;95;0
2950;68;0;bachiller;0;0;0;diurna;16;144;1
2951;40;0;tecnico;1;0;0;diurna;1;24;0
2952;41;1;tecnico;3;0;1;diurna;12;123;0
2954;58;1;tecnico;3;0;1;diurna;17;112;1
2955;38;0;universitario;2;0;0;nocturna;11;14;0
2956;47;1;bachiller;0;0;0;nocturna;6;26;0
2957;45;1;bachiller;3;0;0;nocturna;10;76;0
2958;46;1;bachiller;3;0;1;nocturna;14;99;1
2959;34;0;tecnico;0;0;1;diurna;16;40;1
2960;68;1;maestria;3;1;0;diurna;7;61;0
2961;42;1;bachiller;3;1;0;diurna;9;48;0
2962;37;1;universitario;4;0;1;diurna;7;102;0
2963;64;1;universitario;3;0;0;diurna;9;145;1
2964;34;0;tecnico;0;0;1;diurna;3;102;1
2967;38;0;universitario;1;1;1;diurna;12;129;0
2968;31;0;bachiller;2;0;0;diurna;12;111;0
2969;37;1;tecnico;0;0;0;mixta;9;94;0
2970;41;0;tecnico;1;0;1;mixta;16;109;0
2971;73;1;tecnico;1;0;0;diurna;12;104;0
2972;50;1;tecnico;2;0;1;mixta;12;110;0
2973;37;0;especializacion;2;1;1;diurna;18;148;0
2974;59;1;tecnico;5;0;0;mixta;12;113;0
2975;35;1;universitario;0;0;0;diurna;7;1;1
2976;48;1;bachiller;3;0;1;mixta;9;26;0
2977;57;0;bachiller;2;0;0;mixta;11;95;0
2978;39;1;bachiller;2;1;1;nocturna;16;135;1
2980;33;0;tecnico;2;1;1;nocturna;14;104;0
2981;68;1;tecnico;0;0;1;nocturna;9;99;0
2982;37;1;tecnico;0;0;1;diurna;5;97;1
2983;57;1;tecnico;3;0;1;diurna;10;18;0
2984;47;0;tecnico;2;0;0;nocturna;5;71;0
2985;41;0;tecnico;0;0;0;diurna;14;28;0
2987;51;1;tecnico;0;0;1;diurna;4;84;1
2988;31;0;tecnico;4;0;0;diurna;8;68;0
2989;34;1;tecnico;0;0;1;diurna;10;25;0
2990;32;0;tecnico;1;0;1;nocturna;4;82;0
2991;67;1;bachiller;1;0;1;diurna;16;54;0
2992;22;1;maestria;1;1;0;diurna;5;131;1
2994;48;1;tecnico;4;0;1;mixta;12;104;0
2995;52;0;bachiller;1;1;0;diurna;12;48;0
2996;37;1;tecnico;1;0;0;diurna;16;43;0
2997;37;0;tecnico;2;0;1;diurna;9;29;0
2998;64;1;tecnico;0;0;1;mixta;8;24;0
